unique_id,amount,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger,pickup_day,pickup_month,pickup_year,pickup_weekday,pickup_hour,mid_night_trip,rush_hour_trip,snow_season,pickup_manhattan,pickup_jfk,pickup_brooklyn,pickup_bronx,pickup_laGuardia,drop_manhattan,drop_jfk,drop_brooklyn,drop_bronx,drop_laGuardia,isAirportTrip
32:01.0,18.2,2009-02-24 01:32:01 UTC,-73.989274,40.720085,-73.968162,40.799609,2,24,2,2009,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
49:03.0,5.0,2009-01-29 20:49:03 UTC,-73.995414,40.733265,-73.991471,40.727619,1,29,1,2009,3,20,0,1,1,1,0,0,0,0,1,0,0,0,0,0
34:16.0,6.6,2009-03-19 20:34:16 UTC,-73.977932,40.725412,-73.979125,40.742136,4,19,3,2009,3,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
28:00.0,22.0,2013-02-05 22:28:00 UTC,-73.78985,40.643467,-73.843462,40.691232,6,5,2,2013,1,22,0,0,1,0,1,0,0,0,0,0,0,0,0,1
44:00.0,8.1,2011-02-03 23:44:00 UTC,-73.983088,40.756432,-73.979725,40.781322,1,3,2,2011,3,23,0,0,1,1,0,0,0,0,1,0,0,0,0,0
24:44.0,14.1,2011-04-10 02:24:44 UTC,-74.004217,40.724,-73.979961,40.783622,1,10,4,2011,6,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
06:00.0,9.5,2014-09-19 21:06:00 UTC,-73.9894,40.72534,-74.00248,40.7337,2,19,9,2014,4,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
07:00.0,13.0,2012-09-05 08:07:00 UTC,-73.956745,40.771512,-73.979625,40.76467,2,5,9,2012,2,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45:35.0,45.0,2012-08-06 00:45:35 UTC,-73.78183,40.644827,-73.969792,40.765402,1,6,8,2012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
12:30.0,7.5,2014-05-09 18:12:30 UTC,-73.99566,40.678765,-73.983881,40.688354,1,9,5,2014,4,18,0,1,0,0,0,1,0,0,0,0,1,0,0,0
20:00.0,5.5,2014-02-03 15:20:00 UTC,-73.982548,40.751257,-73.991505,40.749165,1,3,2,2014,0,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
14:00.0,4.5,2009-01-25 16:14:00 UTC,-73.969457,40.785337,-73.974497,40.790728,5,25,1,2009,6,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0
41:00.0,5.7,2009-01-30 19:41:00 UTC,-73.973715,40.764458,-73.985088,40.75909,1,30,1,2009,4,19,0,1,1,1,0,0,0,0,1,0,0,0,0,0
30:00.0,13.5,2013-12-01 04:30:00 UTC,-73.986215,40.722507,-73.944207,40.695185,1,1,12,2013,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45:13.0,8.5,2015-03-18 22:45:13 UTC,-73.97453308,40.75294495,-73.9972229,40.74196625,1,18,3,2015,2,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36:13.0,4.5,2011-01-14 19:36:13 UTC,-73.982446,40.731434,-73.989746,40.72567,1,14,1,2011,4,19,0,1,1,1,0,0,0,0,1,0,0,0,0,0
20:35.0,5.5,2013-03-28 18:20:35 UTC,-73.995726,40.743271,-74.00648,40.742336,1,28,3,2013,3,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
36:00.0,19.0,2014-12-09 19:36:00 UTC,-73.976328,40.739732,-73.95288,40.803468,1,9,12,2014,1,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
50:16.0,52.0,2011-11-18 15:50:16 UTC,-73.987766,40.760366,-73.987762,40.760375,2,18,11,2011,4,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
04:19.0,8.9,2009-08-31 20:04:19 UTC,-73.991816,40.735188,-73.960757,40.761437,1,31,8,2009,0,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
52:00.0,6.5,2014-07-17 03:52:00 UTC,-73.986428,40.730517,-73.989407,40.7447,3,17,7,2014,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
14:34.0,38.83,2013-10-26 12:14:34 UTC,-73.988725,40.735148,-73.865556,40.770915,1,26,10,2013,5,12,0,0,0,1,0,0,0,0,0,0,0,0,1,1
23:00.0,7.0,2013-11-08 19:23:00 UTC,-73.963357,40.768767,-73.955035,40.783267,1,8,11,2013,4,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
56:00.0,23.0,2013-10-31 21:56:00 UTC,-74.011177,40.724172,-73.959672,40.654632,1,31,10,2013,3,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20:00.0,10.5,2012-07-21 19:20:00 UTC,-73.950872,40.779102,-73.976645,40.7627,2,21,7,2012,5,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
17:51.0,8.1,2010-06-15 19:17:51 UTC,-74.013732,40.715382,-73.99824,40.735239,1,15,6,2010,1,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
23:00.0,28.9,2012-06-14 21:23:00 UTC,-73.874473,40.774005,-74.001963,40.745127,1,14,6,2012,3,21,0,0,0,0,0,0,0,1,1,0,0,0,0,1
53:54.0,10.0,2013-06-08 18:53:54 UTC,-74.002112,40.716681,-74.002919,40.74409,1,8,6,2013,5,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
01:40.0,9.0,2014-06-14 22:01:40 UTC,-73.994399,40.743483,-73.987038,40.725307,1,14,6,2014,5,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
46:00.0,16.1,2010-04-10 18:46:00 UTC,-74.01112,40.71622,-73.981022,40.738787,3,10,4,2010,5,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
04:38.0,9.3,2012-02-05 02:04:38 UTC,-73.914978,40.764021,-73.881474,40.755951,1,5,2,2012,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31:00.0,52.0,2014-12-19 11:31:00 UTC,-74.00644,40.72571,-73.780192,40.645827,6,19,12,2014,4,11,0,0,0,1,0,0,0,0,0,1,0,0,0,1
58:00.0,9.0,2014-12-25 22:58:00 UTC,-73.982443,40.747538,-73.986915,40.768657,4,25,12,2014,3,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29:00.0,5.3,2012-03-24 14:29:00 UTC,-73.971317,40.760305,-73.96419,40.756515,1,24,3,2012,5,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42:29.0,6.5,2013-09-14 23:42:29 UTC,-73.978139,40.756297,-73.979986,40.763525,1,14,9,2013,5,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
06:10.0,14.5,2014-04-09 20:06:10 UTC,-73.978908,40.764603,-73.999225,40.732487,1,9,4,2014,2,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20:00.0,6.5,2012-09-07 22:20:00 UTC,-73.994547,40.74037,-74.00178,40.746015,2,7,9,2012,4,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47:11.0,14.5,2013-06-20 09:47:11 UTC,-73.98627,40.720389,-73.992024,40.740979,1,20,6,2013,3,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29:00.0,15.5,2013-12-12 21:29:00 UTC,-73.973307,40.763782,-73.98741,40.74295,1,12,12,2013,3,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29:14.0,6.5,2009-04-15 14:29:14 UTC,-73.973781,40.757852,-73.97271,40.746121,2,15,4,2009,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33:00.0,16.5,2009-05-27 12:33:00 UTC,-73.975172,40.792552,-73.993565,40.747328,1,27,5,2009,2,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14:12.0,12.0,2012-12-24 01:14:12 UTC,-73.974227,40.78894,-73.937949,40.812797,1,24,12,2012,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
38:00.0,4.1,2009-01-29 12:38:00 UTC,-73.958155,40.763067,-73.95436,40.767083,1,29,1,2009,3,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0
20:22.0,7.5,2013-09-23 22:20:22 UTC,-73.942895,40.83705,-73.942322,40.822374,1,23,9,2013,0,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00:00.0,18.1,2010-10-23 12:00:00 UTC,-73.952765,40.798333,-73.932117,40.865447,1,23,10,2010,5,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28:00.0,8.5,2009-12-23 00:28:00 UTC,-73.97123,40.763072,-73.988632,40.736928,1,23,12,2009,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
19:01.0,57.54,2015-04-25 07:19:01 UTC,-73.80742645,40.65602875,-73.98142242,40.77109909,1,25,4,2015,5,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1
43:35.0,11.5,2015-06-22 18:43:35 UTC,-73.98111725,40.74726105,-74.00197601,40.72614288,1,22,6,2015,0,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
42:00.0,5.7,2009-02-09 07:42:00 UTC,-73.98179,40.740852,-73.985257,40.753652,1,9,2,2009,0,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0
23:00.0,9.5,2013-12-17 19:23:00 UTC,-73.971915,40.754942,-73.9492,40.78334,6,17,12,2013,1,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
21:41.0,8.1,2009-12-10 08:21:41 UTC,-73.959457,40.762849,-73.977266,40.759273,1,10,12,2009,3,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45:00.0,17.3,2011-12-24 11:45:00 UTC,-73.987938,40.76025,-74.014335,40.70369,2,24,12,2011,5,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
57:40.0,9.5,2013-01-10 08:57:40 UTC,-73.971932,40.745935,-73.987476,40.744297,1,10,1,2013,3,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0
44:26.0,21.5,2014-06-26 18:44:26 UTC,-73.975134,40.751599,-73.995631,40.69274,1,26,6,2014,3,18,0,1,0,1,0,0,0,0,0,0,1,0,0,0
48:00.0,7.5,2013-04-01 18:48:00 UTC,-73.985405,40.735545,-73.98591,40.719287,2,1,4,2013,0,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
41:24.0,13.7,2012-04-25 22:41:24 UTC,-73.973978,40.764296,-74.009161,40.725501,1,25,4,2012,2,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14:09.0,8.5,2010-04-24 23:14:09 UTC,-73.987876,40.759642,-73.964311,40.776253,2,24,4,2010,5,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34:31.0,12.1,2012-05-13 13:34:31 UTC,-74.002164,40.724513,-73.989157,40.757561,1,13,5,2012,6,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27:00.0,11.0,2013-11-08 14:27:00 UTC,-73.97189,40.760797,-73.971495,40.746337,1,8,11,2013,4,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
09:00.0,44.33,2014-06-03 16:09:00 UTC,-74.00236,40.71896,-73.87119,40.7742,1,3,6,2014,1,16,0,1,0,1,0,0,0,0,0,0,0,0,1,1
13:15.0,6.9,2009-11-17 17:13:15 UTC,-73.962051,40.779048,-73.984576,40.776826,1,17,11,2009,1,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10:00.0,7.7,2011-05-15 17:10:00 UTC,-74.00372,40.707577,-73.993103,40.727563,3,15,5,2011,6,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
59:00.0,6.1,2010-11-08 15:59:00 UTC,-73.98224,40.770767,-73.978767,40.784187,1,8,11,2010,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44:12.0,13.0,2014-02-15 22:44:12 UTC,-73.991407,40.750393,-73.953999,40.775342,1,15,2,2014,5,22,0,0,1,1,0,0,0,0,1,0,0,0,0,0
30:38.0,9.3,2011-04-07 23:30:38 UTC,-73.976058,40.764032,-73.991081,40.731331,1,7,4,2011,3,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33:00.0,57.33,2014-10-28 22:33:00 UTC,-73.78342,40.648615,-73.984455,40.76843,1,28,10,2014,1,22,0,0,0,0,1,0,0,0,1,0,0,0,0,1
59:28.0,6.9,2011-04-29 23:59:28 UTC,-73.977873,40.746012,-73.989603,40.746616,1,29,4,2011,4,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
54:00.0,8.5,2013-05-01 17:54:00 UTC,-73.980805,40.747207,-73.985347,40.736025,5,1,5,2013,2,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
15:00.0,7.3,2009-12-03 10:15:00 UTC,-73.979213,40.763795,-73.971622,40.759107,2,3,12,2009,3,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
06:42.0,42.04,2015-05-06 11:06:42 UTC,-73.98793793,40.76303101,-73.86486816,40.77042389,1,6,5,2015,2,11,0,0,0,1,0,0,0,0,0,0,0,0,1,1
55:00.0,20.5,2010-05-20 14:55:00 UTC,-73.962485,40.775423,-73.930898,40.865323,4,20,5,2010,3,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14:00.0,3.7,2011-05-05 18:14:00 UTC,-73.971773,40.797283,-73.966797,40.803875,1,5,5,2011,3,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
07:51.0,24.5,2010-03-20 00:07:51 UTC,-73.984058,40.725367,-73.937057,40.8515,2,20,3,2010,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33:00.0,7.3,2012-02-28 20:33:00 UTC,-73.987065,40.739057,-73.970527,40.757212,3,28,2,2012,1,20,0,1,1,1,0,0,0,0,1,0,0,0,0,0
53:00.0,4.9,2010-07-08 01:53:00 UTC,-73.943765,40.788765,-73.955273,40.773448,1,8,7,2010,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
02:28.0,5.3,2009-08-14 20:02:28 UTC,-73.965045,40.755643,-73.973374,40.743862,1,14,8,2009,4,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
05:02.0,14.5,2010-10-05 13:05:02 UTC,-73.989904,40.741719,-73.974397,40.783095,1,5,10,2010,1,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11:36.0,13.0,2015-06-27 21:11:36 UTC,-73.98622131,40.76073837,-73.98631287,40.73045731,1,27,6,2015,5,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18:00.0,5.5,2013-01-28 16:18:00 UTC,-73.99414,40.758337,-73.988207,40.769777,3,28,1,2013,0,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0
40:24.0,38.33,2014-08-21 12:40:24 UTC,-73.977151,40.776857,-73.861551,40.768274,1,21,8,2014,3,12,0,0,0,1,0,0,0,0,0,0,0,0,1,1
30:52.0,5.0,2014-01-30 09:30:52 UTC,-73.999019,40.726692,-73.993076,40.733585,1,30,1,2014,3,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0
26:41.0,3.3,2011-10-04 08:26:41 UTC,-73.982474,40.768269,-73.97895,40.764227,1,4,10,2011,1,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59:58.0,10.9,2010-03-02 19:59:58 UTC,-73.981068,40.759667,-74.007201,40.743286,1,2,3,2010,1,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
22:00.0,14.9,2011-11-06 11:22:00 UTC,-73.974053,40.689657,-74.006042,40.752572,1,6,11,2011,6,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13:11.0,16.5,2012-02-21 12:13:11 UTC,-74.010894,40.714426,-73.98337,40.756248,1,21,2,2012,1,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0
47:00.0,10.1,2011-05-25 21:47:00 UTC,-73.968053,40.799812,-73.93977,40.829305,2,25,5,2011,2,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19:00.0,12.1,2011-05-03 20:19:00 UTC,-74.001543,40.724947,-73.989008,40.766745,2,3,5,2011,1,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
22:00.0,7.7,2009-12-21 12:22:00 UTC,-73.965065,40.755505,-73.955713,40.77369,2,21,12,2009,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10:00.0,8.5,2009-11-07 20:10:00 UTC,-74.000203,40.738702,-73.995303,40.760043,3,7,11,2009,5,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
48:37.0,14.5,2010-04-08 14:48:37 UTC,-73.988427,40.736308,-73.975718,40.74474,1,8,4,2010,3,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22:17.0,4.9,2010-02-06 13:22:17 UTC,-73.959105,40.774967,-73.9451,40.773357,1,6,2,2010,5,13,0,0,1,1,0,0,0,0,1,0,0,0,0,0
36:12.0,12.0,2013-05-17 19:36:12 UTC,-73.863123,40.768893,-73.891353,40.756968,1,17,5,2013,4,19,0,1,0,0,0,0,0,1,0,0,0,0,0,1
04:29.0,10.0,2013-06-23 08:04:29 UTC,-74.008935,40.71082,-73.984693,40.720301,1,23,6,2013,6,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41:00.0,8.5,2010-06-05 22:41:00 UTC,-73.982245,40.776113,-73.993533,40.746632,1,5,6,2010,5,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58:44.0,8.0,2013-11-04 20:58:44 UTC,-73.968223,40.762396,-73.98134,40.741975,1,4,11,2013,0,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
06:35.0,8.0,2013-06-27 21:06:35 UTC,-73.969323,40.769228,-73.954422,40.778144,1,27,6,2013,3,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36:45.0,6.9,2010-12-07 18:36:45 UTC,-73.962306,40.776183,-73.981138,40.782055,2,7,12,2010,1,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
05:06.0,5.3,2012-01-24 15:05:06 UTC,-74.0043,40.737998,-73.99307,40.742955,1,24,1,2012,1,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
05:14.0,6.9,2009-12-20 16:05:14 UTC,-73.965989,40.758308,-73.987646,40.750943,1,20,12,2009,6,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13:00.0,10.9,2012-07-20 05:13:00 UTC,-73.956277,40.803115,-73.991515,40.759872,1,20,7,2012,4,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0
33:28.0,5.7,2009-04-24 22:33:28 UTC,-73.993673,40.732628,-74.002265,40.726449,2,24,4,2009,4,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16:27.0,5.3,2010-12-31 11:16:27 UTC,-73.971502,40.781475,-73.961628,40.779567,2,31,12,2010,4,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11:00.0,7.5,2015-02-19 08:11:00 UTC,-73.97471619,40.74164581,-73.96984863,40.75777054,1,19,2,2015,3,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0
56:21.0,4.5,2009-05-29 07:56:21 UTC,-73.962968,40.757959,-73.964812,40.766436,1,29,5,2009,4,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18:00.0,6.0,2013-07-18 19:18:00 UTC,-73.989687,40.747952,-73.99413,40.74101,1,18,7,2013,3,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
23:00.0,38.83,2013-05-17 19:23:00 UTC,-73.86389,40.770052,-73.988597,40.742772,1,17,5,2013,4,19,0,1,0,0,0,0,0,1,1,0,0,0,0,1
08:00.0,10.0,2014-11-28 18:08:00 UTC,-73.958645,40.780762,-73.97355,40.763845,1,28,11,2014,4,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
22:59.0,14.5,2014-08-13 16:22:59 UTC,-74.001143,40.722796,-73.980361,40.751107,1,13,8,2014,2,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
52:20.0,5.7,2010-11-10 22:52:20 UTC,-73.991412,40.750023,-74.003492,40.738823,1,10,11,2010,2,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40:28.0,11.0,2014-01-02 08:40:28 UTC,-73.994385,40.762512,-73.983666,40.744661,1,2,1,2014,3,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0
08:12.0,14.1,2012-06-17 18:08:12 UTC,-73.957312,40.776963,-73.990408,40.751271,2,17,6,2012,6,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
14:21.0,16.9,2009-03-07 13:14:21 UTC,-73.983395,40.771263,-73.997737,40.722567,2,7,3,2009,5,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15:18.0,8.9,2010-03-04 21:15:18 UTC,-73.970348,40.799067,-73.982188,40.768634,1,4,3,2010,3,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52:30.0,8.5,2015-04-06 01:52:30 UTC,-73.99584961,40.74416351,-73.99289703,40.72021866,2,6,4,2015,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
17:13.0,8.0,2014-04-12 11:17:13 UTC,-73.982544,40.771279,-73.995296,40.749753,1,12,4,2014,5,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58:00.0,13.3,2011-04-05 22:58:00 UTC,-74.005313,40.726823,-73.929753,40.741283,1,5,4,2011,1,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16:57.0,6.0,2013-01-27 05:16:57 UTC,-73.999344,40.719599,-74.01211,40.707201,1,27,1,2013,6,5,1,0,1,1,0,0,0,0,1,0,0,0,0,0
40:41.0,26.27,2009-11-09 14:40:41 UTC,-73.972315,40.750093,-73.865063,40.770543,2,9,11,2009,0,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1
58:00.0,6.5,2013-11-10 20:58:00 UTC,-73.99001,40.76212,-74.004657,40.742112,1,10,11,2013,6,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
32:36.0,8.5,2010-08-24 06:32:36 UTC,-73.954836,40.785674,-73.981752,40.755813,1,24,8,2010,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
51:00.0,5.3,2012-04-25 19:51:00 UTC,-73.979875,40.746032,-73.990155,40.740757,1,25,4,2012,2,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
01:54.0,7.3,2010-12-31 01:01:54 UTC,-73.995404,40.749494,-74.008305,40.734126,1,31,12,2010,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
19:00.0,11.3,2012-04-30 19:19:00 UTC,-73.969548,40.800192,-73.979993,40.76463,5,30,4,2012,0,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
34:47.0,5.5,2013-03-21 11:34:47 UTC,-74.012338,40.716031,-74.004496,40.721646,1,21,3,2013,3,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23:00.0,8.9,2011-08-29 18:23:00 UTC,-73.987912,40.74338,-73.996922,40.728817,1,29,8,2011,0,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30:36.0,4.0,2014-07-15 04:30:36 UTC,-74.006342,40.73332,-73.999994,40.743285,1,15,7,2014,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
54:28.0,5.3,2009-04-17 17:54:28 UTC,-73.980504,40.730094,-73.981302,40.741294,1,17,4,2009,4,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
58:00.0,7.0,2013-12-07 19:58:00 UTC,-73.965105,40.775055,-73.950822,40.783132,2,7,12,2013,5,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
52:00.0,10.0,2014-03-23 13:52:00 UTC,-73.997197,40.722032,-73.992197,40.749415,1,23,3,2014,6,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49:00.0,4.1,2012-03-31 10:49:00 UTC,-74.007097,40.743675,-74.000498,40.748717,1,31,3,2012,5,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11:00.0,4.5,2009-10-05 09:11:00 UTC,-73.963457,40.757423,-73.955058,40.764981,1,5,10,2009,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39:27.0,7.7,2010-10-18 19:39:27 UTC,-73.990063,40.756458,-73.981415,40.780755,1,18,10,2010,0,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
58:21.0,7.3,2009-10-30 10:58:21 UTC,-73.952055,40.769255,-73.970052,40.764601,2,30,10,2009,4,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48:05.0,4.5,2014-05-03 10:48:05 UTC,-73.989301,40.768297,-73.979434,40.7661,1,3,5,2014,5,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
06:44.0,33.33,2014-02-11 23:06:44 UTC,-73.865945,40.770757,-73.97227,40.798997,1,11,2,2014,1,23,0,0,1,0,0,0,0,1,1,0,0,0,0,1
04:00.0,16.0,2014-07-19 04:04:00 UTC,-73.980957,40.764065,-73.91996,40.76264,1,19,7,2014,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
43:00.0,8.9,2010-06-05 18:43:00 UTC,-73.98756,40.735978,-74.014028,40.74608,1,5,6,2010,5,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
38:00.0,4.5,2009-03-07 09:38:00 UTC,-73.990727,40.757135,-73.98086,40.767112,1,7,3,2009,5,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37:46.0,5.3,2011-12-20 15:37:46 UTC,-74.009586,40.712888,-74.007625,40.725769,1,20,12,2011,1,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26:00.0,7.7,2011-10-14 21:26:00 UTC,-73.982105,40.775605,-73.95905,40.775887,1,14,10,2011,4,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23:00.0,10.5,2012-03-07 17:23:00 UTC,-73.993028,40.761117,-73.960852,40.806843,1,7,3,2012,2,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
18:00.0,13.5,2013-12-14 21:18:00 UTC,-73.980583,40.780097,-73.9791,40.755137,1,14,12,2013,5,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55:58.0,5.5,2014-01-05 09:55:58 UTC,-73.948743,40.77794,-73.946241,40.791343,1,5,1,2014,6,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0
50:12.0,6.0,2013-12-05 22:50:12 UTC,-73.981357,40.780602,-73.985382,40.76761,1,5,12,2013,3,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36:07.0,30.5,2011-03-09 18:36:07 UTC,-73.786044,40.641631,-73.943341,40.605059,1,9,3,2011,2,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1
13:00.0,11.0,2013-08-28 18:13:00 UTC,-73.955185,40.76467,-73.997225,40.74971,1,28,8,2013,2,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
59:23.0,9.7,2010-05-21 08:59:23 UTC,-73.983452,40.746815,-73.960085,40.769403,1,21,5,2010,4,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28:00.0,12.0,2013-02-20 22:28:00 UTC,-73.950458,40.779752,-73.979945,40.739295,1,20,2,2013,2,22,0,0,1,1,0,0,0,0,1,0,0,0,0,0
34:00.0,5.7,2009-12-04 20:34:00 UTC,-73.967683,40.765815,-73.954932,40.783443,2,4,12,2009,4,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
21:00.0,5.0,2014-01-05 21:21:00 UTC,-73.95868,40.716797,-73.953412,40.726897,1,5,1,2014,6,21,0,0,1,1,0,0,0,0,1,0,0,0,0,0
26:58.0,7.3,2011-04-16 20:26:58 UTC,-73.94961,40.771078,-73.979206,40.783537,1,16,4,2011,5,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
27:00.0,7.7,2012-01-25 08:27:00 UTC,-73.983252,40.741327,-73.97705,40.759287,1,25,1,2012,2,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0
